"label","location","homepage","lat","long","endowment","lat_long"
"University of Fribourg",,"http://www.unifr.ch/home/welcomeE.php",46.8063,7.15174,,
"University of Fukuchiyama",,"http://www.fukuchiyama.ac.jp/",35.2843,135.128,,
"University of Gdańsk",,"http://en.ug.edu.pl",54.3994,18.5686,,
"University of Genoa",,"http://www.unige.it/",44.415,8.9258,,
"University of Georgia (Tbilisi)",,"http://www.ug.edu.ge/",41.7239,44.7778,,
"University of Ghana",,"http://www.ug.edu.gh",5.65083,-0.186944,,
"University of Ghana Medical School",,"http://smd.ug.edu.gh/",5.5394,-0.2295,,
"University of Ghana Medical School",,"http://smd.ug.edu.gh//",5.5394,-0.2295,,
"University of Gibraltar",,"http://www.unigib.edu.gi",36.1112,-5.34803,,
"University of Giessen",,"https://www.uni-giessen.de/cms/welcome%3Fset_language=en%7C2=www.uni-giessen.de",50.5808,8.67639,,
"University of Glamorgan",,"http://www.glam.ac.uk/",51.5892,-3.32722,,
"University of Glasgow Medical School",,"https://www.gla.ac.uk/schools/medicine/",55.872,-4.288,,
"University of Glasgow School of Law",,"http://www.gla.ac.uk/law/",55.8717,-4.29061,,
"University of Glasgow School of Veterinary Medicine",,"http://www.gla.ac.uk/schools/vet/",55.9,-4.319,,
"University of Gondar",,"http://www.uog.edu.et/",12.6147,37.4522,,
"University of Gour Banga",,"http://www.ugb.ac.in/",24.9837,88.136,,
"University of Greifswald",,"https://www.uni-greifswald.de/en/%7C2=https:/www.uni-greifswald.de/en/",54.0946,13.3746,,
"University of Greifswald",,"https://www.uni-greifswald.de/en/%7C2=https://www.uni-greifswald.de/en/",54.0946,13.3746,,
"University of Gujrat",,"http://uog.edu.pk",32.6415,74.1654,,
"University of Göttingen",,"https://www.uni-goettingen.de/en/1.html%7C2=www.uni-goettingen.de",51.5419,9.93444,,
"University of Hafr Albatin",,"https://www.uhb.edu.sa/en/Pages/default.aspx",28.2417,45.9475,,
"University of Hagen",,"http://www.fernuni-hagen.de/english/%7C2=www.fernuni-hagen.de",51.3772,7.49528,,
"University of Haifa",,"https://uhaifa.org/",32.7625,35.0181,,
"University of Halabja",,"http://uoh.edu.iq",35.1729,46.0229,,
"University of Hamburg",,"https://www.uni-hamburg.de/index_e.html%7C2=www.uni-hamburg.de",53.5669,9.98389,,
"University of Hanover",,"https://www.uni-hannover.de/en%7C2=www.uni-hannover.de",52.3822,9.71773,,
"University of Havana",,"http://www.uh.cu",23.1343,-82.382,,
"University of Hawaiʻi Maui College",,"http://maui.hawaii.edu",20.891,-156.479,,
"University of Health Sciences, Lahore",,"http://uhs.edu.pk",31.5068,74.3098,,
"University of Health Sciences (Antigua)",,"http://www.uhsa.ag",17.0158,-61.7525,,
"University of Health Sciences (Cambodia)",,"http://www.uhs.edu.kh",11.5741,104.917,,
"University of Health Sciences (Turkey)",,"https://www.sbu.edu.tr/",40.9872,29.0543,,
"University of Hohenheim",,"https://www.uni-hohenheim.de/english%7C2=www.uni-hohenheim.de",48.7114,9.2095,,
"University of Holguín",,"http://www.uho.edu.cu/",20.8886,-76.2572,,
"University of Hong Kong",,"https://hku.hk/",22.2842,114.138,,
"University of Hradec Králové",,"http://www.uhk.cz",50.2099,15.8265,,
"University of Human Environments",,"http://www.uhe.ac.jp/",34.897,137.264,,
"University of Hyderabad",,"http://www.uohyd.ac.in",17.46,78.332,,
"University of Iceland",,"https://english.hi.is",64.1406,-21.9494,,
"University of Illinois at Chicago College of Dentistry",,"http://dentistry.uic.edu",41.871,-87.6684,,
"University of Indianapolis – Athens Campus",,"http://www.uindy.gr/%7Cuindy.gr",37.9742,23.7315,,
"University of Indianapolis – Athens Campus",,"http://www.uindy.edu/%7Cuindy.edu",37.9742,23.7315,,
"University of Indonesia",,"http://www.ui.ac.id/en/",-6.36528,106.827,,
"University of Indonesia",,"http://www.ui.ac.id/",-6.36528,106.827,,
"University of Information Science",,"http://www.uci.cu/",22.9902,-82.4659,,
"University of Information Technology and Sciences",,"https://www.uits.edu.bd/",23.7945,90.4243,,
"University of Ioannina",,"http://www.uoi.gr",39.6175,20.8408,,
"University of Iowa College of Engineering",,"https://www.engineering.uiowa.edu/%7CUniversity",41.6597,-91.5367,,
"University of Jena",,"https://www.uni-jena.de/en/start.html%7C2=www.uni-jena.de",50.9283,11.5822,,
"University of Johannesburg",,"http://www.uj.ac.za/%7CUJ.ac.za",-26.1833,27.9989,,
"University of Jordan",,"http://www.ju.edu.jo",32.0139,35.8728,,
"University of Jyväskylä",,"https://www.jyu.fi/en/",62.2363,25.7327,,
"University of Kalyani",,"http://www.klyuniv.ac.in/",22.9727,88.4339,,
"University of Kansas Edwards Campus",,"http://www.edwardscampus.ku.edu",38.8994,-94.7258,,
"University of Karachi",,"http://uok.edu.pk",24.94,67.12,,
"University of Karbala",,"http://www.uokerbala.edu.iq",32.6092,44.0031,,
"University of Kashan",,"https://kashanu.ac.ir/en",34.0136,51.3639,,
"University of Kashmir",,"http://www.uok.edu.in",34.1326,74.8375,,
"University of Kassel",,"https://www.uni-kassel.de/uni/internationales/english-version/university/about-us.html%7C2=www.uni-kassel.de",51.3228,9.50756,,
"University of Kentucky College of Agriculture, Food, and Environment",,"http://www.ca.uky.edu/",38.0289,-84.5093,,
"University of Kentucky College of Arts and Sciences",,"http://www.as.uky.edu/",38.0386,-84.5043,,
"University of Kentucky College of Dentistry",,"https://dentistry.uky.edu/",38.0315,-84.5063,,
"University of Kentucky College of Health Sciences",,"https://www.uky.edu/chs",38.0315,-84.5063,,
"University of Kentucky College of Law",,"http://law.uky.edu/",38.0367,-84.5072,,
"University of Kentucky College of Medicine",,"http://med.uky.edu/",38.0334,-84.5104,,
"University of Kentucky College of Nursing",,"http://uknursing.uky.edu/",38.0328,-84.5077,,
"University of Kentucky College of Pharmacy",,"http://pharmacy.uky.edu/",38.0339,-84.5099,,
"University of Kentucky College of Public Health",,"http://www.uky.edu/publichealth/",38.0356,-84.5069,,
"University of Kentucky College of Social Work",,"https://socialwork.uky.edu",38.0387,-84.5042,,
"University of Kerala",,"http://www.keralauniversity.ac.in/",8.50333,76.9472,,
"University of Khartoum",,"https://www.uofk.edu",15.6122,32.5422,,
"University of Kiel",,"https://www.uni-kiel.de/index-e.shtml%7C2=www.uni-kiel.de",54.3389,10.1225,,
"University of Kigali",,"https://uok.ac.rw/",-1.95083,30.0931,,
"University of Kisubi",,"http://www.unik.ac.ug/",0.120556,32.5317,,
"University of Klagenfurt",,"https://www.aau.at",46.6164,14.265,,
"University of Koblenz and Landau",,"https://www.uni-koblenz-landau.de/en%7C2=www.uni-koblenz-landau.de",49.2044,8.10861,,
"University of Konstanz",,"https://www.uni-konstanz.de/en/%7C2=www.uni-konstanz.de",47.69,9.188,,
"University of Kragujevac Faculty of Agronomy",,"http://www.afc.kg.ac.rs",43.8961,20.3445,,
"University of Kragujevac Faculty of Economics",,"http://www.ekfak.kg.ac.rs",44.0233,20.9225,,
"University of Kragujevac Faculty of Technical Sciences",,"http://www.ftn.kg.ac.rs",43.8971,20.3448,,
"University of Kuala Lumpur",,"http://www.unikl.edu.my/",3.15944,101.702,,
"University of Kurdistan (Iran)",,"http://www.uok.ac.ir",35.2783,46.9939,,
"University of KwaZulu-Natal",,"https://www.ukzn.ac.za",-29.8675,30.9808,,
"University of La Sabana",,"http://www.unisabana.edu.co/",4.86111,-74.0336,,
"University of Ladakh",,"http://universityofladakh.org.in/",34.1865,77.412,,
"University of Lagos",,"https://unilag.edu.ng",6.51667,3.38611,,
"University of Lapland",,"http://www.ulapland.fi/InEnglish",66.4853,25.7149,,
"University of Latvia",,"http://www.lu.lv/eng/",56.95,24.1167,,
"University of Lausanne",,"http://www.unil.ch",46.5225,6.57944,,
"University of Leoben",,"http://www.unileoben.ac.at/index.php%3Fid=2765&L=1",47.3856,15.0931,,
"University of Liberia",,"https://www.ul.edu.lr",6.29917,-10.7947,,
"University of Lima",,"http://www.ulima.edu.pe",-12.0848,-76.9708,,
"University of Limerick",,"http://www.ul.ie",52.674,-8.571,,
"University of Lisbon (1911–2013)",,"http://www.ulisboa.pt/",38.7525,-9.15889,,
"University of Liverpool School of Dentistry",,"http://www.liv.ac.uk/dentistry",53.4088,-2.9673,,
"University of Lleida",,"http://www.udl.cat/en/udl.html",41.6283,0.596944,,
"University of London Worldwide",,"http://www.london.ac.uk",51.5211,-0.1275,,
"University of Lucerne",,"http://www.unilu.ch/",47.0494,8.31222,,
"University of Lucknow",,"http://www.lkouniv.ac.in",26.8656,80.9364,,
"University of Luxembourg",,"https://www.uni.lu/",49.505,5.94825,,
"University of Luzon",,"http://www.ul.edu.ph/",16.0397,120.336,,
"University of Lviv",,"http://www.lnu.edu.ua/",49.8406,24.0222,,
"University of Lübeck",,"http://www.uni-luebeck.de/",53.8369,10.7058,,
"University of Macau",,"http://www.um.edu.mo",22.13,113.546,,
"University of Macedonia",,"http://www.uom.gr",40.6253,22.96,,
"University of Madeira",,"http://www.uma.pt/",32.6589,-16.9244,,
"University of Madras",,"https://unom.ac.in",13.0839,80.27,,
"University of Magallanes",,"http://www.umag.cl/",-53.1369,-70.8797,,
"University of Maine at Augusta",,"https://www.uma.edu/",44.3383,-69.7972,,
"University of Mainz",,"https://www.uni-mainz.de/eng/%7C2=uni-mainz.de",49.9922,8.23806,,
"University of Makati",,"http://www.umak.edu.ph",14.5627,121.056,,
"University of Malawi College of Medicine",,"https://www.medcol.mw/",-15.8017,35.0156,,
"University of Malta",,"http://www.um.edu.mt/",35.9022,14.4836,,
"University of Manitoba College of Medicine",,"http://umanitoba.ca/healthsciences/medicine",49.9038,-97.161,,
"University of Mannheim",,"https://www.uni-mannheim.de/en/%7C2=www.uni-mannheim.de",49.4832,8.4647,,
"University of Maragheh",,"http://www.maragheh.ac.ir/",37.3791,46.2763,,
"University of Marburg",,"https://www.uni-marburg.de/index_html-en%3Fset_language=en%7C2=www.uni-marburg.de",50.8108,8.77361,,
"University of Maribor",,"http://www.um.si",46.5594,15.6444,,
"University of Maryland, Baltimore",,"https://umaryland.edu",39.2914,-76.625,,
"University of Maryland Global Campus",,"http://www.umgc.edu",38.9858,-76.9567,,
"University of Maryland School of Dentistry",,"http://www.dental.umaryland.edu/",39.2894,-76.6253,,
"University of Maryland School of Medicine",,"http://www.medschool.umaryland.edu/%7Cmedschool.umaryland.edu",39.289,-76.6257,,
"University of Massachusetts School of Law",,"http://law.umassd.edu/",41.6613,-70.9881,,
"University of Matanzas",,"http://www.umcc.cu/",23.035,-81.51,,
"University of Medical Sciences, Cienfuegos",,"http://www.ucm.cfg.sld.cu/",22.1458,-80.4364,,
"University of Medical Technology, Mandalay",,"http://www.umtmandalay.gov.mm/",21.9908,96.1483,,
"University of Medicine, Magway",,"http://www.ummg.gov.mm/",20.166,94.9962,,
"University of Medicine, Pharmacy, Science and Technology of Târgu Mureș",,"https://www.umfst.ro/home.html",46.555,24.5811,,
"University of Medicine, Tirana",,"http://www.umed.edu.al",41.3167,19.8217,,
"University of Medicine 1, Yangon",,"http://www.um1ygn.edu.mm/",16.8192,96.1339,,
"University of Medicine and Health Sciences",,"http://www.umhs-sk.org/",17.2945,-62.7521,,
"University of Medicine and Pharmacy of Ho Chi Minh City",,"http://yds.edu.vn",10.7556,106.663,,
"University of Messina",,"https://international.unime.it",38.231,15.5539,,
"University of Michigan Detroit Center",,"http://detroitcenter.umich.edu/",42.3478,-83.0586,,
"University of Milan",,"https://www.unimi.it/en",45.461,9.19459,,
"University of Mindanao",,"http://umindanao.edu.ph",7.06722,125.595,,
"University of Mindelo",,"https://uni-mindelo.edu.cv",16.8895,-24.9891,,
"University of Minnesota Rochester",,"http://www.r.umn.edu/",44.0225,-92.4636,,
"University of Misan",,"http://www.uomisan.edu.iq",31.8108,47.1758,,
"University of Missouri College of Agriculture, Food and Natural Resources",,"http://cafnr.missouri.edu/",38.9427,-92.3247,,
"University of Missouri College of Education",,"http://education.missouri.edu/",38.9454,-92.3297,,
"University of Missouri School of Accountancy",,"http://accountancy.missouri.edu/",38.9429,-92.3295,,
"University of Missouri School of Music",,"https://music.missouri.edu/",38.9468,-92.3252,,
"University of Missouri–Kansas City School of Dentistry",,"http://dentistry.umkc.edu/",39.082,-94.577,,
"University of Modena and Reggio Emilia",,"http://www.unimore.it/",44.645,10.9278,,
"University of Mons",,"http://archive.pcf.be/100000001017041%3Faction=browse",50.4584,3.9531,,
"University of Montana College of Business",,"http://www.business.umt.edu",46.8626,-113.988,,
"University of Montana Phyllis J. Washington College of Education and Human Sciences",,"http://www.coehs.umt.edu",46.8601,-113.985,,
"University of Montana School of Journalism",,"http://www.jour.umt.edu",46.8613,-113.985,,
"University of Montana Western",,"http://www.umwestern.edu/",45.2083,-112.638,,
"University of Montemorelos",,"http://www.um.edu.mx/",25.1932,-99.8444,,
"University of Montenegro",,"http://ucg.ac.me/",42.4433,19.2439,,
"University of Montenegro Autonomous study program for teacher training in Albanian language",,"http://www.fm.ac.me",42.4427,19.2403,,
"University of Montenegro Faculty for Sport and Physical Education",,"http://www.fsnk.ac.me/",42.7747,18.961,,
"University of Montenegro Faculty of Applied Physiotherapy",,"http://www.fpft.ac.me/",42.4585,18.5133,,
"University of Montenegro Faculty of Architecture",,"http://www.arhitektura.ac.me",42.4434,19.2425,,
"University of Montenegro Faculty of Biotechnology",,"http://www.btf.ac.me",42.4437,19.2439,,
"University of Montenegro Faculty of Civil Engineering",,"http://www.gf.ac.me",42.4436,19.2409,,
"University of Montenegro Faculty of Drama",,"http://www.fdu.ac.me",42.388,18.9266,,
"University of Montenegro Faculty of Electrical Engineering",,"http://www.ucg.ac.me/etf",42.443,19.2406,,
"University of Montenegro Faculty of Law",,"http://www.pravni.ucg.ac.me/",42.4461,19.2565,,
"University of Montenegro Faculty of Metallurgy and Technology",,"http://www.mtf.ac.me",42.443,19.2406,,
"University of Montenegro Faculty of Pharmacy",,"http://www.farmacija.ac.me/",42.4366,19.2446,,
"University of Montenegro Faculty of Political Sciences",,"http://www.fpn.co.me",42.4461,19.2565,,
"University of Monterrey",,"http://www.udem.edu.mx/",25.6606,-100.42,,
"University of Montevallo",,"http://www.montevallo.edu",33.1038,-86.865,,
"University of Mostar",,"http://www.sum.ba",43.3422,17.8025,,
"University of Mosul",,"http://www.uomosul.edu.iq",36.3822,43.1439,,
"University of Mpumalanga",,"http://www.ump.ac.za/",-25.4365,30.9818,,
"University of Murcia",,"http://www.um.es/",38.0183,-1.17,,
"University of Music and Performing Arts Graz",,"https://kug.ac.at",47.0725,15.4503,,
"University of Music and Performing Arts Vienna",,"http://www.mdw.ac.at/%3Fpageid=1",48.2017,16.385,,
"University of Music and Theatre Leipzig",,"https://web.archive.org/web/20100119022822/http:/www.hmt-leipzig.de/index.php%3Fenglish",51.3333,12.3681,,
"University of Music and Theatre Leipzig",,"https://web.archive.org/web/20100119022822/http://www.hmt-leipzig.de/index.php%3Fenglish",51.3333,12.3681,,
"University of Mysore",,"http://www.uni-mysore.ac.in",12.3082,76.6386,,
"University of Málaga",,"http://www.uma.es",36.72,-4.41611,,
"University of Münster",,"https://www.uni-muenster.de/en/%7C2=www.uni-muenster.de",51.9636,7.61361,,
"University of Nagano",,"http://www.u-nagano.ac.jp/en/",36.6663,138.2,,
"University of Nairobi",,"https://www.uonbi.ac.ke/",-1.27972,36.8167,,
"University of Nariño",,"http://www.udenar.edu.co/",1.23417,-77.2853,,
"University of National Education",,"http://www.undiknas.ac.id/",-8.67722,115.227,,
"University of Natural Resources and Life Sciences, Vienna",,"https://www.boku.ac.at/en/studienangebot/",48.2367,16.3372,,
"University of Natural Resources and Life Sciences, Vienna",,"https://www.boku.ac.at/en/",48.2367,16.3372,,
"University of Navarra",,"https://www.unav.edu/",42.8014,-1.65972,,
"University of Neuchâtel",,"https://unine.ch",46.9937,6.93855,,
"University of New Brunswick Faculty of Law",,"http://www.unb.ca/law",45.9462,-66.6448,,
"University of New Caledonia",,"http://www.univ-nc.nc/",-22.2689,166.419,,
"University of New England (Australia)",,"http://une.edu.au/",-30.4867,151.643,,
"University of New England College of Osteopathic Medicine",,"http://www.une.edu/com",43.458,-70.387,,
"University of New Hampshire at Manchester",,"https://manchester.unh.edu",42.9869,-71.4686,,
"University of Newcastle (Australia)",,"http://www.newcastle.edu.au",-32.8928,151.704,,
"University of Nigeria",,"http://unn.edu.ng/",6.85667,7.39583,,
"University of Niigata Prefecture",,"http://www.unii.ac.jp/e/",37.9236,139.127,,
"University of Nizwa",,"http://www.unizwa.edu.om/",22.9108,57.6722,,
"University of Niš",,"http://www.ni.ac.rs",43.3231,21.8933,,
"University of Niš Faculty of Arts",,"http://www.artf.ni.ac.rs",43.3231,21.8933,,
"University of Niš Faculty of Law",,"http://www.prafak.ni.ac.rs",43.3174,21.8908,,
"University of Niš Faculty of Science and Mathematics",,"https://www.pmf.ni.ac.rs",43.3095,21.9231,,
"University of North Bengal",,"http://www.nbu.ac.in",26.7095,88.3539,,
"University of North Dakota School of Law",,"http://www.law.und.edu",47.9214,-97.0706,,
"University of North Texas System",,"http://www.untsystem.edu/",32.7817,-96.7952,,
"University of Northern Philippines",,"http://www.unp.edu.ph",17.5667,120.383,,
"University of Northwestern – St. Paul",,"http://www.unwsp.edu/",45.0378,-93.1692,,
"University of Nottingham Ningbo China",,"http://www.nottingham.edu.cn/",29.8022,121.559,,
"University of Novi Sad",,"http://www.uns.ac.rs",45.2421,19.8286,,
"University of Novi Sad Faculty of Law",,"http://www.pf.uns.ac.rs",45.2464,19.8529,,
